ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,,,
7004,solecism,NN,1,"0,1,0",{(solecism)},0,1,13,,,
7005,solecisms,NN,1,"0,1,0",{(solecism)},0,1,13,,,
7006,soled,VB|JJ,1,"0,1,0",{(sole)},50,3,17516,,,
7030,soling,VB|NN|JJ,1,"0,1,0",{(sole)},50,3,17516,,,
7031,solipsist,NN,1,"0,1,0",{(solipsist)},0,1,51,,,
7033,solipsists,NN,1,"0,1,0",{(solipsist)},0,1,51,,,
7038,soloed,JJ,1,"0,1,0",{(solo)},0,8,23486,,,
7039,soloing,VB,1,"0,1,0",{(solo)},0,8,23486,,,
7041,sols,NN,1,"0,1,0",{(sol)},20,6,17991,,,
7042,solstices,NN,1,"0,1,0",{(solstice)},0,1,455,,,
7047,Somali,JJ|NN,1,"0,1,0",{(somali)},0,1,718,,,
7050,Somalis,NN,1,"0,1,0",{(somali)},0,1,718,,,
7052,sombre,JJ,1,"0,1,0",{(sombre)},0,3,78,,,
7055,sombreros,NN,1,"0,1,0",{(sombrero)},0,1,142,,,
7058,SOMERS,NN,1,"0,1,0",{(somers)},0,1,317,,,
7059,somersaulted,VB|JJ,1,"0,1,0",{(somersault)},0,1,162,,,
7060,SOMERVILLE,NN,1,"0,1,0",{(somerville)},0,1,758,,,
7064,SOMMELIER,minor,1,"0,1,0",{(sommelier)},0,1,7,,,
7090,sonorities,NN,1,"0,1,0",{(sonority)},0,1,69,,,
7091,sonority,NN,1,"0,1,0",{(sonority)},0,1,69,,,
7092,sonorous,JJ,1,"0,1,0",{(sonorous)},0,2,44,,,
7101,sooted,JJ,1,"0,1,0",{(soot)},0,4,364,,,
7102,soothes,VB,1,"0,1,0",{(soothe)},0,2,1267,,,
7105,sooting,VB,1,"0,1,0",{(soot)},0,4,364,,,
7107,SOPHIAS,NN,1,"0,1,0",{(sophia)},0,1,1027,,,
7114,soporific,JJ,1,"0,1,0",{(soporific)},0,2,42,,,
7124,sorbets,NN,1,"0,1,0",{(sorbet)},0,1,39,,,
7133,sorrel,JJ|NN,1,"0,1,0",{(sorrel)},0,1,94,,,
7139,sorrowed,VB,1,"0,1,0",{(sorrow)},0,4,2183,,,
7142,sorrowing,NN|VB|JJ,1,"0,1,0",{(sorrow)},0,4,2183,,,
7145,sorties,NN,1,"0,1,0",{(sortie)},0,1,331,,,
7147,sot,NN,1,"0,1,0",{(sot)},0,6,546,,,
7150,sots,NN,1,"0,1,0",{(sot)},0,6,546,,,
7155,sou,minor,1,"0,1,0",{(sou)},0,1,2080,,,
7162,souffles,NN,1,"0,1,0",{(souffle)},0,1,154,,,
7163,sough,VB|NN,1,"0,1,0",{(sough)},0,1,12,,,
7164,soughed,VB|JJ,1,"0,1,0",{(sough)},0,1,12,,,
7165,soughing,VB,1,"0,1,0",{(sough)},0,1,12,,,
7166,soughs,VB|NN,1,"0,1,0",{(sough)},0,1,12,,,
7174,soundings,NN,1,"0,1,0",{(sound)},0,10,213436,,,
7181,soupcon,NN,1,"0,1,0",{(soupcon)},0,1,7,,,
7184,soured,VB,1,"0,1,0",{(sour)},0,7,3195,,,
7187,souring,VB|JJ,1,"0,1,0",{(sour)},0,7,3195,,,
7190,SOUSA,NN,1,"0,1,0",{(sousa)},0,2,212,,,
7192,souse,VB|NN|RB,1,"0,1,0",{(souse)},0,1,36,,,
7193,soused,VB|JJ,1,"0,1,0",{(souse)},0,1,36,,,
7194,souses,VB|NN,1,"0,1,0",{(souse)},0,1,36,,,
7195,sousing,VB|NN|JJ,1,"0,1,0",{(souse)},0,1,36,,,
7196,soutane,NN,1,"0,1,0",{(soutane)},0,1,0,,,
7197,soutanes,NN,1,"0,1,0",{(soutane)},0,1,0,,,
7204,skinning,NN|VB,1,"0,1,0",{(skin)},0,28,39833,,,
7205,skint,JJ,1,"0,1,0",{(skint)},0,1,24,,,
7209,skippered,VB|JJ,1,"0,1,0",{(skipper)},0,1,672,,,
7210,skippering,VB|NN|JJ,1,"0,1,0",{(skipper)},0,1,672,,,
7211,skirl,VB|NN,1,"0,1,0",{(skirl)},0,1,4,,,
7213,skittered,VB|JJ,1,"0,1,0",{(skitter)},0,1,89,,,
7214,skittering,VB|NN|JJ,1,"0,1,0",{(skitter)},0,1,89,,,
7215,skitters,VB|NN,1,"0,1,0",{(skitter)},0,1,89,,,
7218,skittle,NN,1,"0,1,0",{(skittle)},0,1,48,,,
7219,skittles,NN,1,"0,1,0",{(skittle)},0,1,48,,,
7220,skive,VB,1,"0,1,0",{(skive)},0,2,26,,,
7221,skived,VB|JJ,1,"0,1,0",{(skive)},0,2,26,,,
7224,skives,VB,1,"0,1,0",{(skive)},0,2,26,,,
7225,skiving,VB|JJ|NN,1,"0,1,0",{(skive)},0,2,26,,,
7226,skivvied,JJ|VB,1,"0,1,0",{(skivvy)},0,1,32,,,
7227,skivvies,NN|VB,1,"0,1,0",{(skivvy)},0,1,32,,,
7228,skivvy,NN|VB,1,"0,1,0",{(skivvy)},0,1,32,,,
7229,skivvying,VB|NN|JJ,1,"0,1,0",{(skivvy)},0,1,32,,,
7238,skua,NN,1,"0,1,0",{(skua)},0,1,10,,,
7239,skuas,NN,1,"0,1,0",{(skua)},0,1,10,,,
7241,skulked,VB,1,"0,1,0",{(skulk)},0,2,274,,,
7244,skulking,VB|NN|JJ,1,"0,1,0",{(skulk)},0,2,274,,,
7245,skulks,VB,1,"0,1,0",{(skulk)},0,2,274,,,
7247,skunked,JJ,1,"0,1,0",{(skunk)},0,1,1503,,,
7248,skunking,VB,1,"0,1,0",{(skunk)},0,1,1503,,,
7252,SKYE,NN,1,"0,1,0",{(skye)},0,1,475,,,
7254,skying,VB,1,"0,1,0",{(sky)},0,14,25756,,,
7268,slabs,NN,1,"0,1,0",{(slab)},0,1,1485,,,
7269,slacked,VB,1,"0,1,0",{(slack)},0,6,4274,,,
7277,slags,NN|VB,1,"0,1,0",{(slag)},0,2,618,,,
7278,slakes,VB,1,"0,1,0",{(slake)},0,1,43,,,
7279,slaking,VB|NN|JJ,1,"0,1,0",{(slake)},0,1,43,,,
7280,slaloms,NN|VB,1,"0,1,0",{(slalom)},0,1,1065,,,
7281,slams,VB|NN,1,"0,1,0",{(slam)},0,1,8225,,,
7282,slandered,VB|JJ,1,"0,1,0",{(slander)},0,4,3426,,,
7284,slandering,VB|NN|JJ,1,"0,1,0",{(slander)},0,4,3426,,,
7286,slanged,JJ,1,"0,1,0",{(slang)},0,5,2040,,,
7291,slanging,VB|NN|JJ,1,"0,1,0",{(slang)},0,5,2040,,,
7292,slangs,NN,1,"0,1,0",{(slang)},0,5,2040,,,
7296,slates,VB|NN,1,"0,1,0",{(slate)},0,4,4022,,,
7299,slating,VB|NN|JJ,1,"0,1,0",{(slate)},0,4,4022,,,
7300,slatings,NN,1,"0,1,0",{(slate)},0,4,4022,,,
7301,slattern,NN,1,"0,1,0",{(slattern)},0,3,7,,,
7304,slatterns,NN,1,"0,1,0",{(slattern)},0,3,7,,,
7309,slaughters,VB|NN,1,"0,1,0",{(slaughter)},0,4,5238,,,
7310,slaved,VB,1,"0,1,0",{(slave)},0,8,29065,,,
7311,slavering,VB|NN|JJ,1,"0,1,0",{(slaver)},0,1,384,,,
7312,slavers,NN|VB,1,"0,1,0",{(slaver)},0,1,384,,,
7315,slaving,VB|NN|JJ,1,"0,1,0",{(slave)},0,8,29065,,,
7317,Slavonia,NN,1,"0,1,0",{(slavonia)},0,1,182,,,
7318,Slavonic,JJ,1,"0,1,0",{(slavonic)},0,1,201,,,
7321,slays,VB,1,"0,1,0",{(slay)},50,3,4524,,,
7325,sledded,VB,1,"0,1,0",{(sled)},0,2,3024,,,
7326,sledged,VB,1,"0,1,0",{(sledge)},100,2,677,,,
7328,sledges,NN,1,"0,1,0",{(sledge)},100,2,677,,,
7329,sledging,VB|NN|JJ,1,"0,1,0",{(sledge)},100,2,677,,,
7330,sleds,NN,1,"0,1,0",{(sled)},0,2,3024,,,
7334,sleeking,VB|NN|JJ,1,"0,1,0",{(sleek)},0,5,614,,,
7347,sleeted,VB|JJ,1,"0,1,0",{(sleet)},0,3,161,,,
7350,sleeting,VB|NN|JJ,1,"0,1,0",{(sleet)},0,3,161,,,
7351,sleets,VB|NN,1,"0,1,0",{(sleet)},0,3,161,,,
7353,sleighed,JJ,1,"0,1,0",{(sleigh)},0,2,748,,,
7354,sleighing,VB|NN|JJ,1,"0,1,0",{(sleigh)},0,2,748,,,
7355,sleighs,NN,1,"0,1,0",{(sleigh)},0,2,748,,,
7363,sleuths,NN,1,"0,1,0",{(sleuth)},0,1,357,,,
7364,slewed,VB|JJ,1,"0,1,0",{(slew)},0,1,1317,,,
7365,slewing,VB|NN|JJ,1,"0,1,0",{(slew)},0,1,1317,,,
7366,slews,NN|VB,1,"0,1,0",{(slew)},0,1,1317,,,
7367,slicing,VB,1,"0,1,0",{(slice)},0,1,7641,,,
7371,slicks,VB,1,"0,1,0",{(slick)},0,5,5530,,,
7372,slighted,VB,1,"0,1,0",{(slight)},25,5,52337,,,
7373,slighting,VB|NN,1,"0,1,0",{(slight)},25,5,52337,,,
7379,slimmed,VB|JJ,1,"0,1,0",{(slim)},0,5,4162,,,
7382,slimming,VB|NN|JJ,1,"0,1,0",{(slim)},0,5,4162,,,
7384,slims,VB|NN,1,"0,1,0",{(slim)},0,5,4162,,,
7388,slinking,VB|NN|JJ,1,"0,1,0",{(slink)},0,3,525,,,
7389,slinks,NN|VB,1,"0,1,0",{(slink)},0,3,525,,,
7401,slithered,VB|JJ,1,"0,1,0",{(slither)},0,2,511,,,
7402,slithering,VB|NN,1,"0,1,0",{(slither)},0,2,511,,,
7403,slithers,VB|NN,1,"0,1,0",{(slither)},0,2,511,,,
7407,slitting,VB|NN|JJ,1,"0,1,0",{(slit)},0,2,3192,,,
7408,slivered,VB,1,"0,1,0",{(sliver)},0,2,678,,,
7409,slivering,VB,1,"0,1,0",{(sliver)},0,2,678,,,
7410,slivers,NN,1,"0,1,0",{(sliver)},0,2,678,,,
7412,slivovitz,NN,1,"0,1,0",{(slivovitz)},0,1,5,,,
7415,SLOANE,NN,1,"0,1,0",{(sloane)},0,1,257,,,
7416,slobbered,VB,1,"0,1,0",{(slobber)},0,1,385,,,
7417,slobbering,VB|NN|JJ,1,"0,1,0",{(slobber)},0,1,385,,,
7418,slobbers,VB,1,"0,1,0",{(slobber)},0,1,385,,,
7419,slobs,NN|VB,1,"0,1,0",{(slob)},0,1,568,,,
7422,sloes,NN,1,"0,1,0",{(sloe)},0,1,36,,,
7423,slog,VB,1,"0,1,0",{(slog)},0,4,378,,,
7425,slogged,VB|JJ,1,"0,1,0",{(slog)},0,4,378,,,
7428,slogging,VB,1,"0,1,0",{(slog)},0,4,378,,,
7429,slogs,VB|NN,1,"0,1,0",{(slog)},0,4,378,,,
7430,sloops,NN,1,"0,1,0",{(sloop)},0,1,167,,,
7431,sloped,VB,1,"0,1,0",{(slope)},0,3,4561,,,
7436,slops,VB|NN,1,"0,1,0",{(slop)},20,6,3316,,,
7437,sloshes,VB|NN,1,"0,1,0",{(slosh)},0,1,302,,,
7438,sloshing,VB|NN|JJ,1,"0,1,0",{(slosh)},0,1,302,,,
7441,sloths,NN,1,"0,1,0",{(sloth)},0,4,891,,,
7442,slotting,VB|NN|JJ,1,"0,1,0",{(slot)},0,1,21816,,,
7443,slouched,VB,1,"0,1,0",{(slouch)},0,2,322,,,
7444,slouching,VB|NN|JJ,1,"0,1,0",{(slouch)},0,2,322,,,
7446,sloughs,NN|VB,1,"0,1,0",{(slough)},0,1,385,,,
7451,slovens,NN,1,"0,1,0",{(sloven)},33.33333333,4,100,,,
7455,slows,VB,1,"0,1,0",{(slow)},0,7,90928,,,
7458,sluggards,NN,1,"0,1,0",{(sluggard)},0,1,29,,,
7464,slumbering,VB,1,"0,1,0",{(slumber)},0,4,472,,,
7466,slumbers,NN|VB,1,"0,1,0",{(slumber)},0,4,472,,,
7468,slummed,VB|JJ,1,"0,1,0",{(slum)},0,4,885,,,
7472,slumping,VB|JJ|NN,1,"0,1,0",{(slump)},0,1,1065,,,
7473,slumps,VB|NN,1,"0,1,0",{(slump)},0,1,1065,,,
7474,slunk,VB,1,"0,1,0",{(slunk)},0,1,41,,,
7475,slurping,VB|NN|JJ,1,"0,1,0",{(slurp)},0,1,751,,,
7476,slurps,NN|VB,1,"0,1,0",{(slurp)},0,1,751,,,
7477,slurred,VB|JJ,1,"0,1,0",{(slur)},0,1,1306,,,
7478,SLURRIES,NN,1,"0,1,0",{(slurry)},0,1,177,,,
7479,slurring,VB|NN|JJ,1,"0,1,0",{(slur)},0,1,1306,,,
7480,slurry,NN,1,"0,1,0",{(slurry)},0,1,177,,,
7481,slurs,VB|NN,1,"0,1,0",{(slur)},0,1,1306,,,
7484,sluts,NN,1,"0,1,0",{(slut)},0,2,2588,,,
7491,smacking,VB|NN|JJ,1,"0,1,0",{(smack)},0,2,4010,,,
7492,smackings,NN,1,"0,1,0",{(smack)},0,2,4010,,,
7497,smalls,NN,1,"0,1,0",{(small)},0,9,191331,,,
7498,SMALLWOOD,NN,1,"0,1,0",{(smallwood)},0,1,175,,,
7503,smarting,VB,1,"0,1,0",{(smart)},0,6,22160,,,
7505,smarts,VB,1,"0,1,0",{(smart)},0,6,22160,,,
7507,smashes,NN|VB,1,"0,1,0",{(smash)},0,2,6337,,,
7508,smattering,NN|VB,1,"0,1,0",{(smatter)},0,1,315,,,
7509,smearing,VB|NN|JJ,1,"0,1,0",{(smear)},0,2,3216,,,
7510,smears,NN|VB,1,"0,1,0",{(smear)},0,2,3216,,,
7514,smelted,VB|JJ,1,"0,1,0",{(smelt)},0,1,337,,,
7515,smelting,VB,1,"0,1,0",{(smelt)},0,1,337,,,
7519,smirched,VB|JJ,1,"0,1,0",{(smirch)},100,2,124,,,
7520,smirches,VB|NN,1,"0,1,0",{(smirch)},100,2,124,,,
7521,smirching,VB|NN|JJ,1,"0,1,0",{(smirch)},100,2,124,,,
7522,smirking,VB|NN|JJ,1,"0,1,0",{(smirk)},0,1,1087,,,
7523,smirks,VB|NN,1,"0,1,0",{(smirk)},0,1,1087,,,
7524,smites,VB,1,"0,1,0",{(smite)},0,1,274,,,
7525,SMITHFIELD,NN,1,"0,1,0",{(smithfield)},0,1,98,,,
7527,smiths,NN,1,"0,1,0",{(smith)},0,10,55642,,,
7529,smiting,VB|NN|JJ,1,"0,1,0",{(smite)},0,1,274,,,
7530,smocks,NN,1,"0,1,0",{(smock)},0,1,328,,,
7531,smogs,NN,1,"0,1,0",{(smog)},0,1,731,,,
7539,smooched,VB,1,"0,1,0",{(smooch)},0,4,241,,,
7542,smooches,VB|NN,1,"0,1,0",{(smooch)},0,4,241,,,
7547,smooths,VB,1,"0,1,0",{(smooth)},0,7,20685,,,
7548,smothers,VB,1,"0,1,0",{(smother)},0,1,857,,,
7549,smouldered,VB|JJ,1,"0,1,0",{(smoulder)},0,1,86,,,
7550,smouldering,VB|NN|JJ,1,"0,1,0",{(smoulder)},0,1,86,,,
7551,smoulders,VB,1,"0,1,0",{(smoulder)},0,1,86,,,
7552,smudges,NN,1,"0,1,0",{(smudge)},0,4,571,,,
7555,smudging,VB|NN|JJ,1,"0,1,0",{(smudge)},0,4,571,,,
7559,smuggles,VB,1,"0,1,0",{(smuggle)},0,2,3027,,,
7562,smuts,VB|NN,1,"0,1,0",{(smut)},0,6,1014,,,
7563,smutted,VB|JJ,1,"0,1,0",{(smut)},0,6,1014,,,
7569,SMYTHE,NN,1,"0,1,0",{(smythe)},0,1,268,,,
7570,snacked,VB|JJ,1,"0,1,0",{(snack)},0,1,2729,,,
7571,snacking,VB|NN|JJ,1,"0,1,0",{(snack)},0,1,2729,,,
7572,snaffle,NN|VB,1,"0,1,0",{(snaffle)},0,1,288,,,
7573,snaffled,VB|JJ,1,"0,1,0",{(snaffle)},0,1,288,,,
7574,snaffles,NN|VB,1,"0,1,0",{(snaffle)},0,1,288,,,
7575,snaffling,VB|NN|JJ,1,"0,1,0",{(snaffle)},0,1,288,,,
7576,snagged,VB,1,"0,1,0",{(snag)},0,1,1984,,,
7577,snagging,VB|NN,1,"0,1,0",{(snag)},0,1,1984,,,
7581,snaking,VB,1,"0,1,0",{(snake)},0,7,8508,,,
7590,snaps,VB|NN,1,"0,1,0",{(snap)},0,13,16890,,,
7591,snares,NN|VB,1,"0,1,0",{(snare)},0,2,1553,,,
7592,snaring,VB|NN|JJ,1,"0,1,0",{(snare)},0,2,1553,,,
7593,snarls,NN|VB,1,"0,1,0",{(snarl)},0,1,958,,,
7616,SHREVEPORT,NN,1,"0,1,0",{(shreveport)},0,1,365,,,
7621,shrews,NN,1,"0,1,0",{(shrew)},0,4,306,,,
7622,shrieks,NN|VB,1,"0,1,0",{(shriek)},0,1,972,,,
7623,shrift,NN,1,"0,1,0",{(shrift)},0,1,139,,,
7624,shrike,NN,1,"0,1,0",{(shrike)},0,1,55,,,
7625,shrikes,NN,1,"0,1,0",{(shrike)},0,1,55,,,
7629,shrimped,JJ,1,"0,1,0",{(shrimp)},0,1,2136,,,
7630,shrimping,VB,1,"0,1,0",{(shrimp)},0,1,2136,,,
7631,shrimps,NN,1,"0,1,0",{(shrimp)},0,1,2136,,,
7632,shrined,JJ,1,"0,1,0",{(shrine)},0,2,3115,,,
7633,shrining,VB,1,"0,1,0",{(shrine)},0,2,3115,,,
7634,shrive,VB,1,"0,1,0",{(shrive)},0,2,23,,,
7635,shrived,VB,1,"0,1,0",{(shrive)},0,2,23,,,
7636,shrivelled,VB|JJ,1,"0,1,0",{(shrivel)},0,1,356,,,
7637,shrivelling,VB|JJ|NN,1,"0,1,0",{(shrivel)},0,1,356,,,
7638,shrivels,VB,1,"0,1,0",{(shrivel)},0,1,356,,,
7641,shrives,VB,1,"0,1,0",{(shrive)},0,2,23,,,
7642,shriving,VB|NN|JJ,1,"0,1,0",{(shrive)},0,2,23,,,
7643,shrouding,VB|NN,1,"0,1,0",{(shroud)},0,2,1028,,,
7644,shrouds,VB,1,"0,1,0",{(shroud)},0,2,1028,,,
7645,shrove,VB,1,"0,1,0",{(shrove)},0,1,32,,,
7647,shrugging,VB,1,"0,1,0",{(shrug)},0,1,3912,,,
7648,shrunk,VB,1,"0,1,0",{(shrunk)},0,2,743,,,
7650,shucked,VB,1,"0,1,0",{(shuck)},0,1,444,,,
7652,shudders,NN|VB,1,"0,1,0",{(shudder)},0,2,3005,,,
7656,shuffles,VB|NN,1,"0,1,0",{(shuffle)},0,4,3984,,,
7663,shunting,VB|NN,1,"0,1,0",{(shunt)},0,2,452,,,
7665,shushes,NN,1,"0,1,0",{(shush)},0,1,53,,,
7667,SHUTE,VB|NN,1,"0,1,0",{(shute)},0,1,84,,,
7670,shuttles,NN,1,"0,1,0",{(shuttle)},0,2,9153,,,
7674,shying,VB|NN,1,"0,1,0",{(shy)},0,8,5100,,,
7680,si,minor,1,"0,1,0",{(si)},0,1,36720,,,
7681,sib,JJ|NN,1,"0,1,0",{(sib)},0,1,217,,,
7687,SIBLEY,NN,1,"0,1,0",{(sibley)},0,1,102,,,
7688,siblings,NN,1,"0,1,0",{(sibling)},0,1,2596,,,
7690,sibs,NN,1,"0,1,0",{(sib)},0,1,217,,,
7691,sibyl,NN,1,"0,1,0",{(sibyl)},0,1,227,,,
7701,sickles,NN,1,"0,1,0",{(sickle)},0,1,450,,,
7706,SID,NN,1,"0,1,0",{(sid)},0,1,2612,,,
7731,sidings,NN,1,"0,1,0",{(side)},0,58,343426,,,
7732,sidles,VB,1,"0,1,0",{(sidle)},0,1,103,,,
7733,sidling,VB|NN|JJ,1,"0,1,0",{(sidle)},0,1,103,,,
7739,sieges,NN,1,"0,1,0",{(siege)},0,3,2107,,,
7742,siestas,NN,1,"0,1,0",{(siesta)},0,1,325,,,
7744,sieved,VB|JJ,1,"0,1,0",{(sieve)},0,1,627,,,
7746,sieves,VB|NN,1,"0,1,0",{(sieve)},0,1,627,,,
7747,sieving,VB|NN|JJ,1,"0,1,0",{(sieve)},0,1,627,,,
7749,sifts,VB|NN,1,"0,1,0",{(sift)},0,2,1350,,,
7751,sightings,NN,1,"0,1,0",{(sight)},0,21,37472,,,
7774,signet,NN,1,"0,1,0",{(signet)},0,1,459,,,
7775,signets,NN,1,"0,1,0",{(signet)},0,1,459,,,
7785,signors,NN,1,"0,1,0",{(signor)},33.33333333,4,166,,,
7791,Sikhs,NN,1,"0,1,0",{(sikh)},0,1,3438,,,
7792,SILAS,NN,1,"0,1,0",{(silas)},0,1,332,,,
7795,SILESIA,NN,1,"0,1,0",{(silesia)},0,1,110,,,
7796,silhouetting,VB|NN|JJ,1,"0,1,0",{(silhouette)},0,1,2395,,,
7804,silks,NN,1,"0,1,0",{(silk)},0,7,5545,,,
7805,sillabub,NN,1,"0,1,0",{(sillabub)},0,1,2,,,
7806,sillabubs,NN,1,"0,1,0",{(sillabub)},0,1,2,,,
7808,sillies,NN,1,"0,1,0",{(silly)},0,4,23057,,,
7810,sills,NN,1,"0,1,0",{(sill)},0,2,826,,,
7813,silvered,VB|JJ,1,"0,1,0",{(silver)},0,8,25839,,,
7817,silvering,VB|NN|JJ,1,"0,1,0",{(silver)},0,8,25839,,,
7821,SILVIO,NN,1,"0,1,0",{(silvio)},0,1,244,,,
7825,simians,NN,1,"0,1,0",{(simian)},0,1,341,,,
7826,similes,NN,1,"0,1,0",{(simile)},0,1,254,,,
7829,simmering,VB|JJ,1,"0,1,0",{(simmer)},0,1,1570,,,
7830,simmers,VB,1,"0,1,0",{(simmer)},0,1,1570,,,
7832,SIMMS,NN,1,"0,1,0",{(simms)},0,1,13526,,,
7838,simoon,NN,1,"0,1,0",{(simoon)},0,1,8,,,
7839,simoons,NN,1,"0,1,0",{(simoon)},0,1,8,,,
7840,simper,VB,1,"0,1,0",{(simper)},0,2,137,,,
7841,simpered,VB,1,"0,1,0",{(simper)},0,2,137,,,
7842,simpering,VB|NN|JJ,1,"0,1,0",{(simper)},0,2,137,,,
7844,simpers,VB,1,"0,1,0",{(simper)},0,2,137,,,
7846,simpletons,NN,1,"0,1,0",{(simpleton)},0,1,216,,,
7850,SIMS,NN,1,"0,1,0",{(sims)},0,1,2888,,,
7860,SINAI,NN,1,"0,1,0",{(sinai)},0,1,771,,,
7864,sinecure,NN,1,"0,1,0",{(sinecure)},0,1,18,,,
7865,sinecures,NN,1,"0,1,0",{(sinecure)},0,1,18,,,
7866,sines,NN,1,"0,1,0",{(sine)},0,2,1688,,,
7870,SING'S,NN|encl,1,"0,1,0",{(sing)},0,6,39680,,,
7874,singeing,VB|NN|JJ,1,"0,1,0",{(singe)},0,1,360,,,
7875,singes,VB,1,"0,1,0",{(singe)},0,1,360,,,
7880,singletons,NN,1,"0,1,0",{(singleton)},0,1,504,,,
7882,SINGLING,VB,1,"0,1,0",{(single)},0,9,110124,,,
7889,Sinhalese,JJ|NN,1,"0,1,0",{(sinhalese)},0,1,479,,,
7893,sinks,VB,1,"0,1,0",{(sink)},0,7,18003,,,
7902,siphoning,VB,1,"0,1,0",{(siphon)},0,1,806,,,
7903,siphons,NN|VB,1,"0,1,0",{(siphon)},0,1,806,,,
7905,sips,NN|VB,1,"0,1,0",{(sip)},0,1,1975,,,
7908,sires,VB|NN,1,"0,1,0",{(sire)},0,1,1117,,,
7909,siring,VB|NN,1,"0,1,0",{(sire)},0,1,1117,,,
7912,sirocco,NN,1,"0,1,0",{(sirocco)},0,1,37,,,
7913,siroccos,NN,1,"0,1,0",{(sirocco)},0,1,37,,,
7915,sisal,JJ,1,"0,1,0",{(sisal)},0,1,118,,,
7926,sited,VB|JJ,1,"0,1,0",{(site)},0,4,233002,,,
7927,siting,NN|VB,1,"0,1,0",{(site)},0,4,233002,,,
7928,SITU,minor,1,"0,1,0",{(situ)},0,1,1244,,,
7929,situates,VB,1,"0,1,0",{(situate)},100,2,76322,,,
7930,situating,VB|NN|JJ,1,"0,1,0",{(situate)},100,2,76322,,,
7933,SIVA,NN,1,"0,1,0",{(siva)},0,1,696,,,
7934,sixes,NN,1,"0,1,0",{(six)},0,13,54519,,,
7943,sizing,NN|VB,1,"0,1,0",{(size)},0,5,127400,,,
7947,sizzles,VB|NN,1,"0,1,0",{(sizzle)},0,2,618,,,
7952,skated,VB|JJ,1,"0,1,0",{(skate)},0,5,33546,,,
7954,skedaddled,VB|JJ,1,"0,1,0",{(skedaddle)},0,1,26,,,
7955,skedaddles,VB,1,"0,1,0",{(skedaddle)},0,1,26,,,
7956,skedaddling,VB|NN|JJ,1,"0,1,0",{(skedaddle)},0,1,26,,,
7957,skeins,NN,1,"0,1,0",{(skein)},0,1,264,,,
7968,skewbald,JJ|NN,1,"0,1,0",{(skewbald)},0,1,0,,,
7969,skewbalds,NN,1,"0,1,0",{(skewbald)},0,1,0,,,
7970,skewered,VB|JJ,1,"0,1,0",{(skewer)},0,1,514,,,
7971,skewering,VB|NN|JJ,1,"0,1,0",{(skewer)},0,1,514,,,
7972,skewers,NN|VB,1,"0,1,0",{(skewer)},0,1,514,,,
7981,skied,VB,1,"0,1,0",{(ski)},0,5,23056,,,
7983,skiff,NN,1,"0,1,0",{(skiff)},0,1,472,,,
7985,skiffle,NN,1,"0,1,0",{(skiffle)},0,1,20,,,
7986,skiffs,NN,1,"0,1,0",{(skiff)},0,1,472,,,
7988,skillets,NN,1,"0,1,0",{(skillet)},0,1,691,,,
7991,skimped,VB|JJ,1,"0,1,0",{(skimp)},25,5,850,,,
7995,skimping,VB|NN|JJ,1,"0,1,0",{(skimp)},25,5,850,,,
7996,skimps,VB,1,"0,1,0",{(skimp)},25,5,850,,,
7997,skims,VB,1,"0,1,0",{(skim)},0,2,2993,,,
8001,skinned,VB|JJ,1,"0,1,0",{(skin)},0,28,39833,,,
8006,serous,JJ,1,"0,1,0",{(serous)},0,1,29,,,
8008,serrates,VB,1,"0,1,0",{(serrate)},0,1,449,,,
8009,serrating,VB|NN|JJ,1,"0,1,0",{(serrate)},0,1,449,,,
8011,serried,JJ,1,"0,1,0",{(serried)},0,1,2,,,
8012,serums,NN,1,"0,1,0",{(serum)},0,1,1978,,,
8027,serviette,NN,1,"0,1,0",{(serviette)},0,1,13,,,
8028,serviettes,NN,1,"0,1,0",{(serviette)},0,1,13,,,
8043,sett,NN,1,"0,1,0",{(set)},0,24,474416,,,
8044,settees,NN,1,"0,1,0",{(settee)},0,1,52,,,
8046,setts,NN,1,"0,1,0",{(set)},0,24,474416,,,
8048,sevens,NN,1,"0,1,0",{(seven)},0,10,30620,,,
8054,SEVERALTY,NN,1,"0,1,0",{(severalty)},0,1,0,,,
8064,sews,VB,1,"0,1,0",{(sew)},0,2,5110,,,
8074,sexing,VB|NN|JJ,1,"0,1,0",{(sex)},0,29,154904,,,
8076,sextants,NN,1,"0,1,0",{(sextant)},0,1,380,,,
8077,sextets,NN,1,"0,1,0",{(sextet)},0,1,147,,,
8078,sextette,NN,1,"0,1,0",{(sextette)},0,1,3,,,
8079,sextettes,NN,1,"0,1,0",{(sextette)},0,1,3,,,
8080,sextons,NN,1,"0,1,0",{(sexton)},0,1,1040,,,
8083,Seychelles,NN,1,"0,1,0",{(seychelles)},0,1,172,,,
8085,SEYMOUR,NN,1,"0,1,0",{(seymour)},0,1,1777,,,
8089,sforzando,NN,1,"0,1,0",{(sforzando)},0,1,8,,,
8090,sforzandos,NN,1,"0,1,0",{(sforzando)},0,1,8,,,
8097,shackling,VB|NN|JJ,1,"0,1,0",{(shackle)},0,1,2350,,,
8098,shad,NN,1,"0,1,0",{(shad)},0,1,692,,,
8099,shaddock,NN,1,"0,1,0",{(shaddock)},0,1,17,,,
